source_play,source_video_id,source_clip_name,destination_play,destination_video_id,destination_clip_name,status,source_key_actions_file,destination_key_actions_file,notes
QB_ZoneRead,177,QB_ZoneRead_177,InsideZoneRead,372,InsideZoneRead_372,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,178,QB_ZoneRead_178,InsideZoneRead,373,InsideZoneRead_373,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,179,QB_ZoneRead_179,OutsideZoneRead,153,OutsideZoneRead_153,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,180,QB_ZoneRead_180,OutsideZoneRead,154,OutsideZoneRead_154,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,181,QB_ZoneRead_181,InsideZoneRead,374,InsideZoneRead_374,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,182,QB_ZoneRead_182,InsideZoneRead,375,InsideZoneRead_375,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,183,QB_ZoneRead_183,InsideZoneRead,376,InsideZoneRead_376,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,184,QB_ZoneRead_184,InsideZoneRead,377,InsideZoneRead_377,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,185,QB_ZoneRead_185,OutsideZoneRead,155,OutsideZoneRead_155,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,186,QB_ZoneRead_186,OutsideZoneRead,156,OutsideZoneRead_156,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,187,QB_ZoneRead_187,OutsideZoneRead,157,OutsideZoneRead_157,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,188,QB_ZoneRead_188,OutsideZoneRead,158,OutsideZoneRead_158,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,189,QB_ZoneRead_189,OutsideZoneRead,159,OutsideZoneRead_159,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,190,QB_ZoneRead_190,OutsideZoneRead,160,OutsideZoneRead_160,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,191,QB_ZoneRead_191,OutsideZoneRead,161,OutsideZoneRead_161,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,192,QB_ZoneRead_192,OutsideZoneRead,162,OutsideZoneRead_162,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,193,QB_ZoneRead_193,OutsideZoneRead,163,OutsideZoneRead_163,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,194,QB_ZoneRead_194,OutsideZoneRead,164,OutsideZoneRead_164,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/OutsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,195,QB_ZoneRead_195,InsideZoneRead,378,InsideZoneRead_378,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,196,QB_ZoneRead_196,InsideZoneRead,379,InsideZoneRead_379,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,197,QB_ZoneRead_197,InsideZoneRead,380,InsideZoneRead_380,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
QB_ZoneRead,198,QB_ZoneRead_198,InsideZoneRead,381,InsideZoneRead_381,MIGRATE,data/key_actions/QB_ZoneRead.csv,data/key_actions/InsideZoneRead.csv,QB keep preserved as action
