clip number,start_time,end_time,play,view,fromYouTube,input_file,output_file,name,file extension,date,
187,1:00:26,1:00:40,Run,E,FALSE,rooski2025Natty.mp4,2025NattyGame_187.mp4,2025NattyGame_,.mp4,2026-03-17,
189,1:01:09,1:01:22,Sack,E,FALSE,rooski2025Natty.mp4,2025NattyGame_189.mp4,2025NattyGame_,.mp4,2026-03-17,
190,1:01:32,1:01:42,Pass,S,FALSE,rooski2025Natty.mp4,2025NattyGame_190.mp4,2025NattyGame_,.mp4,2026-03-17,
191,1:01:46,1:35:40,Pass,E,FALSE,rooski2025Natty.mp4,2025NattyGame_191.mp4,2025NattyGame_,.mp4,2026-03-17,
192,1:02:05,1:02:18,Pass,S,FALSE,rooski2025Natty.mp4,2025NattyGame_192.mp4,2025NattyGame_,.mp4,2026-03-17,
193,1:02:20,1:02:34,Pass,E,FALSE,rooski2025Natty.mp4,2025NattyGame_193.mp4,2025NattyGame_,.mp4,2026-03-17,
194,1:02:40,1:02:53,Run,S,FALSE,rooski2025Natty.mp4,2025NattyGame_194.mp4,2025NattyGame_,.mp4,2026-03-17,
195,1:03:00,1:03:12,Run,E,FALSE,rooski2025Natty.mp4,2025NattyGame_195.mp4,2025NattyGame_,.mp4,2026-03-17,
196,1:03:18,1:03:27,Run,S,FALSE,rooski2025Natty.mp4,2025NattyGame_196.mp4,2025NattyGame_,.mp4,2026-03-17,
197,1:03:34,1:03:43,Run,E,FALSE,rooski2025Natty.mp4,2025NattyGame_197.mp4,2025NattyGame_,.mp4,2026-03-17,
198,1:03:49,1:04:03,Pass,S,FALSE,rooski2025Natty.mp4,2025NattyGame_198.mp4,2025NattyGame_,.mp4,2026-03-17,
199,1:04:07,1:04:19,Pass,E,FALSE,rooski2025Natty.mp4,2025NattyGame_199.mp4,2025NattyGame_,.mp4,2026-03-17,
200,1:04:26,1:04:42,Pass,S,FALSE,rooski2025Natty.mp4,2025NattyGame_200.mp4,2025NattyGame_,.mp4,2026-03-17,
201,1:04:48,1:05:07,Pass,E,FALSE,rooski2025Natty.mp4,2025NattyGame_201.mp4,2025NattyGame_,.mp4,2026-03-17,
202,1:05:18,1:05:30,Run,S,FALSE,rooski2025Natty.mp4,2025NattyGame_202.mp4,2025NattyGame_,.mp4,2026-03-17,
203,1:05:34,1:05:44,Run,E,FALSE,rooski2025Natty.mp4,2025NattyGame_203.mp4,2025NattyGame_,.mp4,2026-03-17,
204,1:05:53,1:06:08,Kick off,S,FALSE,rooski2025Natty.mp4,2025NattyGame_204.mp4,2025NattyGame_,.mp4,2026-03-17,
205,1:06:17,1:06:29,Kick off,E,FALSE,rooski2025Natty.mp4,2025NattyGame_205.mp4,2025NattyGame_,.mp4,2026-03-17,
206,1:06:36,1:06:46,RPO,S,FALSE,rooski2025Natty.mp4,2025NattyGame_206.mp4,2025NattyGame_,.mp4,2026-03-17,
207,1:06:51,1:07:03,RPO,E,FALSE,rooski2025Natty.mp4,2025NattyGame_207.mp4,2025NattyGame_,.mp4,2026-03-17,
208,1:07:09,1:07:19,Run,S,FALSE,rooski2025Natty.mp4,2025NattyGame_208.mp4,2025NattyGame_,.mp4,2026-03-17,
209,1:07:23,1:07:35,Run,E,FALSE,rooski2025Natty.mp4,2025NattyGame_209.mp4,2025NattyGame_,.mp4,2026-03-17,
210,1:07:43,1:07:48,Run,S,FALSE,rooski2025Natty.mp4,2025NattyGame_210.mp4,2025NattyGame_,.mp4,2026-03-17,
211,1:07:53,1:07:59,Run,E,FALSE,rooski2025Natty.mp4,2025NattyGame_211.mp4,2025NattyGame_,.mp4,2026-03-17,
212,1:08:07,1:08:17,Run,S,FALSE,rooski2025Natty.mp4,2025NattyGame_212.mp4,2025NattyGame_,.mp4,2026-03-17,
213,1:08:20,1:08:30,Run,E,FALSE,rooski2025Natty.mp4,2025NattyGame_213.mp4,2025NattyGame_,.mp4,2026-03-17,
214,1:08:37,1:08:46,Pass,S,FALSE,rooski2025Natty.mp4,2025NattyGame_214.mp4,2025NattyGame_,.mp4,2026-03-17,
215,1:08:51,1:09:41,Pass,E,FALSE,rooski2025Natty.mp4,2025NattyGame_215.mp4,2025NattyGame_,.mp4,2026-03-17,
216,1:09:09,1:09:16,Run,S,FALSE,rooski2025Natty.mp4,2025NattyGame_216.mp4,2025NattyGame_,.mp4,2026-03-17,
217,1:09:19,1:09:27,Run,E,FALSE,rooski2025Natty.mp4,2025NattyGame_217.mp4,2025NattyGame_,.mp4,2026-03-17,
218,1:09:35,1:09:51,Trick Play,S,FALSE,rooski2025Natty.mp4,2025NattyGame_218.mp4,2025NattyGame_,.mp4,2026-03-17,
219,1:09:59,1:10:20,Trick Play,E,FALSE,rooski2025Natty.mp4,2025NattyGame_219.mp4,2025NattyGame_,.mp4,2026-03-17,
220,1:10:28,1:10:38,Run,S,FALSE,rooski2025Natty.mp4,2025NattyGame_220.mp4,2025NattyGame_,.mp4,2026-03-17,
221,1:10:42,1:10:53,Run,E,FALSE,rooski2025Natty.mp4,2025NattyGame_221.mp4,2025NattyGame_,.mp4,2026-03-17,
222,1:10:59,1:11:15,Pass,S,FALSE,rooski2025Natty.mp4,2025NattyGame_222.mp4,2025NattyGame_,.mp4,2026-03-17,
223,1:11:18,1:11:33,Pass,E,FALSE,rooski2025Natty.mp4,2025NattyGame_223.mp4,2025NattyGame_,.mp4,2026-03-17,
224,1:11:41,1:11:52,Pass,S,FALSE,rooski2025Natty.mp4,2025NattyGame_224.mp4,2025NattyGame_,.mp4,2026-03-17,
225,1:11:56,1:12:11,Pass,E,FALSE,rooski2025Natty.mp4,2025NattyGame_225.mp4,2025NattyGame_,.mp4,2026-03-17,
226,1:12:18,1:12:28,Pass,S,FALSE,rooski2025Natty.mp4,2025NattyGame_226.mp4,2025NattyGame_,.mp4,2026-03-17,
227,1:12:33,1:12:43,Pass,E,FALSE,rooski2025Natty.mp4,2025NattyGame_227.mp4,2025NattyGame_,.mp4,2026-03-17,
228,1:12:50,1:13:04,Pass,S,FALSE,rooski2025Natty.mp4,2025NattyGame_228.mp4,2025NattyGame_,.mp4,2026-03-17,
229,1:13:09,1:13:23,Pass,E,FALSE,rooski2025Natty.mp4,2025NattyGame_229.mp4,2025NattyGame_,.mp4,2026-03-17,
230,1:13:29,1:13:42,Run,S,FALSE,rooski2025Natty.mp4,2025NattyGame_230.mp4,2025NattyGame_,.mp4,2026-03-17,
231,1:13:47,1:13:59,Run,E,FALSE,rooski2025Natty.mp4,2025NattyGame_231.mp4,2025NattyGame_,.mp4,2026-03-17,
232,1:14:07,1:14:16,Pass,S,FALSE,rooski2025Natty.mp4,2025NattyGame_232.mp4,2025NattyGame_,.mp4,2026-03-17,
233,1:14:20,1:14:31,Pass,E,FALSE,rooski2025Natty.mp4,2025NattyGame_233.mp4,2025NattyGame_,.mp4,2026-03-17,
234,1:14:38,1:14:53,Pass,S,FALSE,rooski2025Natty.mp4,2025NattyGame_234.mp4,2025NattyGame_,.mp4,2026-03-17,
235,1:14:57,1:15:11,Pass,E,FALSE,rooski2025Natty.mp4,2025NattyGame_235.mp4,2025NattyGame_,.mp4,2026-03-17,
236,1:15:19,1:15:28,Pass,S,FALSE,rooski2025Natty.mp4,2025NattyGame_236.mp4,2025NattyGame_,.mp4,2026-03-17,
237,1:15:32,1:15:44,Pass,E,FALSE,rooski2025Natty.mp4,2025NattyGame_237.mp4,2025NattyGame_,.mp4,2026-03-17,
238,1:15:50,1:16:04,Pass,S,FALSE,rooski2025Natty.mp4,2025NattyGame_238.mp4,2025NattyGame_,.mp4,2026-03-17,
239,1:16:10,1:16:22,Pass,E,FALSE,rooski2025Natty.mp4,2025NattyGame_239.mp4,2025NattyGame_,.mp4,2026-03-17,
240,1:16:30,1:16:39,Run,S,FALSE,rooski2025Natty.mp4,2025NattyGame_240.mp4,2025NattyGame_,.mp4,2026-03-17,
241,1:16:42,1:16:53,Run,E,FALSE,rooski2025Natty.mp4,2025NattyGame_241.mp4,2025NattyGame_,.mp4,2026-03-17,
242,1:17:00,1:17:12,Pass,S,FALSE,rooski2025Natty.mp4,2025NattyGame_242.mp4,2025NattyGame_,.mp4,2026-03-17,
243,1:17:16,1:17:27,Pass,E,FALSE,rooski2025Natty.mp4,2025NattyGame_243.mp4,2025NattyGame_,.mp4,2026-03-17,
244,1:17:34,1:17:46,Pass,S,FALSE,rooski2025Natty.mp4,2025NattyGame_244.mp4,2025NattyGame_,.mp4,2026-03-17,
245,1:17:50,1:18:04,Pass,E,FALSE,rooski2025Natty.mp4,2025NattyGame_245.mp4,2025NattyGame_,.mp4,2026-03-17,
246,1:18:14,1:18:21,Field Goal,S,FALSE,rooski2025Natty.mp4,2025NattyGame_246.mp4,2025NattyGame_,.mp4,2026-03-17,
247,1:18:32,1:18:40,Field Goal,E,FALSE,rooski2025Natty.mp4,2025NattyGame_247.mp4,2025NattyGame_,.mp4,2026-03-17,
248,1:18:48,1:18:59,Run,S,FALSE,rooski2025Natty.mp4,2025NattyGame_248.mp4,2025NattyGame_,.mp4,2026-03-17,
249,1:19:02,1:19:13,Run,E,FALSE,rooski2025Natty.mp4,2025NattyGame_249.mp4,2025NattyGame_,.mp4,2026-03-17,
250,1:19:20,1:19:30,Run,S,FALSE,rooski2025Natty.mp4,2025NattyGame_250.mp4,2025NattyGame_,.mp4,2026-03-17,
251,1:19:35,1:19:45,Run,E,FALSE,rooski2025Natty.mp4,2025NattyGame_251.mp4,2025NattyGame_,.mp4,2026-03-17,
252,1:19:52,1:20:03,Run,S,FALSE,rooski2025Natty.mp4,2025NattyGame_252.mp4,2025NattyGame_,.mp4,2026-03-17,
253,1:20:06,1:20:21,Run,E,FALSE,rooski2025Natty.mp4,2025NattyGame_253.mp4,2025NattyGame_,.mp4,2026-03-17,
254,1:20:28,1:20:38,Run,S,FALSE,rooski2025Natty.mp4,2025NattyGame_254.mp4,2025NattyGame_,.mp4,2026-03-17,
255,1:20:41,1:20:51,Run,E,FALSE,rooski2025Natty.mp4,2025NattyGame_255.mp4,2025NattyGame_,.mp4,2026-03-17,
256,1:20:57,1:21:06,Pass,S,FALSE,rooski2025Natty.mp4,2025NattyGame_256.mp4,2025NattyGame_,.mp4,2026-03-17,
257,1:21:11,1:21:22,Pass,E,FALSE,rooski2025Natty.mp4,2025NattyGame_257.mp4,2025NattyGame_,.mp4,2026-03-17,
258,1:21:29,1:21:49,Punt,S,FALSE,rooski2025Natty.mp4,2025NattyGame_258.mp4,2025NattyGame_,.mp4,2026-03-17,
259,1:21:55,1:22:12,Punt,E,FALSE,rooski2025Natty.mp4,2025NattyGame_259.mp4,2025NattyGame_,.mp4,2026-03-17,
260,1:22:20,1:22:34,Pass,S,FALSE,rooski2025Natty.mp4,2025NattyGame_260.mp4,2025NattyGame_,.mp4,2026-03-17,
261,1:22:38,1:22:53,Pass,E,FALSE,rooski2025Natty.mp4,2025NattyGame_261.mp4,2025NattyGame_,.mp4,2026-03-17,
262,1:22:59,1:23:07,Pass,S,FALSE,rooski2025Natty.mp4,2025NattyGame_262.mp4,2025NattyGame_,.mp4,2026-03-17,
263,1:23:11,1:23:23,Pass,E,FALSE,rooski2025Natty.mp4,2025NattyGame_263.mp4,2025NattyGame_,.mp4,2026-03-17,
264,1:23:30,1:23:52,Pass,S,FALSE,rooski2025Natty.mp4,2025NattyGame_264.mp4,2025NattyGame_,.mp4,2026-03-17,
265,1:23:56,1:24:18,Pass,E,FALSE,rooski2025Natty.mp4,2025NattyGame_265.mp4,2025NattyGame_,.mp4,2026-03-17,
266,1:24:23,1:24:39,Sack,S,FALSE,rooski2025Natty.mp4,2025NattyGame_266.mp4,2025NattyGame_,.mp4,2026-03-17,
267,1:24:44,1:24:57,Sack,E,FALSE,rooski2025Natty.mp4,2025NattyGame_267.mp4,2025NattyGame_,.mp4,2026-03-17,
268,1:25:02,1:25:14,Pass,S,FALSE,rooski2025Natty.mp4,2025NattyGame_268.mp4,2025NattyGame_,.mp4,2026-03-17,
269,1:25:18,1:25:32,Pass,E,FALSE,rooski2025Natty.mp4,2025NattyGame_269.mp4,2025NattyGame_,.mp4,2026-03-17,
270,1:25:39,1:25:51,Pass,S,FALSE,rooski2025Natty.mp4,2025NattyGame_270.mp4,2025NattyGame_,.mp4,2026-03-17,
271,1:25:55,1:26:04,Pass,E,FALSE,rooski2025Natty.mp4,2025NattyGame_271.mp4,2025NattyGame_,.mp4,2026-03-17,
272,1:26:13,1:26:23,Trick Play,S,FALSE,rooski2025Natty.mp4,2025NattyGame_272.mp4,2025NattyGame_,.mp4,2026-03-17,
273,1:26:27,1:26:35,Trick Play,E,FALSE,rooski2025Natty.mp4,2025NattyGame_273.mp4,2025NattyGame_,.mp4,2026-03-17,
274,1:26:45,1:27:02,Kick off,S,FALSE,rooski2025Natty.mp4,2025NattyGame_274.mp4,2025NattyGame_,.mp4,2026-03-17,
275,1:27:06,1:27:24,Kick off,E,FALSE,rooski2025Natty.mp4,2025NattyGame_275.mp4,2025NattyGame_,.mp4,2026-03-17,
276,1:27:32,1:27:41,Run,S,FALSE,rooski2025Natty.mp4,2025NattyGame_276.mp4,2025NattyGame_,.mp4,2026-03-17,
277,1:27:45,1:27:55,Run,E,FALSE,rooski2025Natty.mp4,2025NattyGame_277.mp4,2025NattyGame_,.mp4,2026-03-17,
278,1:28:03,1:28:16,Run,S,FALSE,rooski2025Natty.mp4,2025NattyGame_278.mp4,2025NattyGame_,.mp4,2026-03-17,
279,1:28:19,1:28:33,Run,E,FALSE,rooski2025Natty.mp4,2025NattyGame_279.mp4,2025NattyGame_,.mp4,2026-03-17,
280,1:28:40,1:28:58,Run,S,FALSE,rooski2025Natty.mp4,2025NattyGame_280.mp4,2025NattyGame_,.mp4,2026-03-17,
281,1:29:02,1:29:22,Run,E,FALSE,rooski2025Natty.mp4,2025NattyGame_281.mp4,2025NattyGame_,.mp4,2026-03-17,
282,1:29:29,1:29:41,Run,S,FALSE,rooski2025Natty.mp4,2025NattyGame_282.mp4,2025NattyGame_,.mp4,2026-03-17,
283,1:29:45,1:29:57,Run,E,FALSE,rooski2025Natty.mp4,2025NattyGame_283.mp4,2025NattyGame_,.mp4,2026-03-17,
284,1:30:04,1:30:18,Pass,S,FALSE,rooski2025Natty.mp4,2025NattyGame_284.mp4,2025NattyGame_,.mp4,2026-03-17,
285,1:30:22,1:30:35,Pass,E,FALSE,rooski2025Natty.mp4,2025NattyGame_285.mp4,2025NattyGame_,.mp4,2026-03-17,
286,1:30:43,1:30:53,Run,S,FALSE,rooski2025Natty.mp4,2025NattyGame_286.mp4,2025NattyGame_,.mp4,2026-03-17,
287,1:30:56,1:31:10,Run,E,FALSE,rooski2025Natty.mp4,2025NattyGame_287.mp4,2025NattyGame_,.mp4,2026-03-17,
288,1:31:16,1:31:25,Run,S,FALSE,rooski2025Natty.mp4,2025NattyGame_288.mp4,2025NattyGame_,.mp4,2026-03-17,
289,1:31:30,1:31:40,Run,E,FALSE,rooski2025Natty.mp4,2025NattyGame_289.mp4,2025NattyGame_,.mp4,2026-03-17,
290,1:31:48,1:31:57,Run,S,FALSE,rooski2025Natty.mp4,2025NattyGame_290.mp4,2025NattyGame_,.mp4,2026-03-17,
291,1:32:01,1:32:12,Run,E,FALSE,rooski2025Natty.mp4,2025NattyGame_291.mp4,2025NattyGame_,.mp4,2026-03-17,
292,1:32:19,1:32:29,Run,S,FALSE,rooski2025Natty.mp4,2025NattyGame_292.mp4,2025NattyGame_,.mp4,2026-03-17,
293,1:32:36,1:32:44,Run,E,FALSE,rooski2025Natty.mp4,2025NattyGame_293.mp4,2025NattyGame_,.mp4,2026-03-17,
294,1:33:03,1:33:10,Field Goal,S,FALSE,rooski2025Natty.mp4,2025NattyGame_294.mp4,2025NattyGame_,.mp4,2026-03-17,
295,1:33:13,1:33:32,Field Goal,E,FALSE,rooski2025Natty.mp4,2025NattyGame_295.mp4,2025NattyGame_,.mp4,2026-03-17,
296,1:33:43,1:33:57,Kick off,S,FALSE,rooski2025Natty.mp4,2025NattyGame_296.mp4,2025NattyGame_,.mp4,2026-03-17,
297,1:34:13,1:34:27,Kick off,E,FALSE,rooski2025Natty.mp4,2025NattyGame_297.mp4,2025NattyGame_,.mp4,2026-03-17,
298,1:34:35,1:34:50,Pass,S,FALSE,rooski2025Natty.mp4,2025NattyGame_298.mp4,2025NattyGame_,.mp4,2026-03-17,
299,1:34:53,1:35:10,Pass,E,FALSE,rooski2025Natty.mp4,2025NattyGame_299.mp4,2025NattyGame_,.mp4,2026-03-17,
300,1:35:16,1:35:26,Pass,S,FALSE,rooski2025Natty.mp4,2025NattyGame_300.mp4,2025NattyGame_,.mp4,2026-03-17,
301,1:35:29,1:35:39,Pass,E,FALSE,rooski2025Natty.mp4,2025NattyGame_301.mp4,2025NattyGame_,.mp4,2026-03-17,
188,1:00:48,1:01:05,Sack,S,FALSE,rooski2025Natty.mp4,2025NattyGame_188.mp4,2025NattyGame_,.mp4,2026-03-18,
1,0:00:05,0:00:15,Pass,S,FALSE,SlantAndGo.mp4,SlantAndGo_1.mp4,SlantAndGo_,.mp4,2026-03-18,
2,0:00:20,0:00:28,Pass,E,FALSE,SlantAndGo.mp4,SlantAndGo_2.mp4,SlantAndGo_,.mp4,2026-03-18,
3,0:00:36,0:00:44,Pass,S,FALSE,SlantAndGo.mp4,SlantAndGo_3.mp4,SlantAndGo_,.mp4,2026-03-18,
4,0:00:52,0:01:00,Pass,E,FALSE,SlantAndGo.mp4,SlantAndGo_4.mp4,SlantAndGo_,.mp4,2026-03-18,
5,0:01:13,0:01:18,Pass,S,FALSE,SlantAndGo.mp4,SlantAndGo_5.mp4,SlantAndGo_,.mp4,2026-03-18,
6,0:01:35,0:01:42,Pass,E,FALSE,SlantAndGo.mp4,SlantAndGo_6.mp4,SlantAndGo_,.mp4,2026-03-18,
7,0:01:57,0:02:04,Pass,S,FALSE,SlantAndGo.mp4,SlantAndGo_7.mp4,SlantAndGo_,.mp4,2026-03-18,
8,0:02:11,0:02:17,Pass,E,FALSE,SlantAndGo.mp4,SlantAndGo_8.mp4,SlantAndGo_,.mp4,2026-03-18,
9,0:02:29,0:02:37,Pass,S,FALSE,SlantAndGo.mp4,SlantAndGo_9.mp4,SlantAndGo_,.mp4,2026-03-18,
10,0:02:51,0:02:59,Pass,E,FALSE,SlantAndGo.mp4,SlantAndGo_10.mp4,SlantAndGo_,.mp4,2026-03-18,
11,0:03:10,0:03:17,Pass,S,FALSE,SlantAndGo.mp4,SlantAndGo_11.mp4,SlantAndGo_,.mp4,2026-03-18,
12,0:03:25,0:03:32,Pass,E,FALSE,SlantAndGo.mp4,SlantAndGo_12.mp4,SlantAndGo_,.mp4,2026-03-18,
13,0:03:46,0:03:56,Pass,S,FALSE,SlantAndGo.mp4,SlantAndGo_13.mp4,SlantAndGo_,.mp4,2026-03-18,
14,0:04:02,0:04:12,Pass,E,FALSE,SlantAndGo.mp4,SlantAndGo_14.mp4,SlantAndGo_,.mp4,2026-03-18,
15,0:04:24,0:04:33,Pass,S,FALSE,SlantAndGo.mp4,SlantAndGo_15.mp4,SlantAndGo_,.mp4,2026-03-18,
16,0:04:43,0:04:53,Pass,E,FALSE,SlantAndGo.mp4,SlantAndGo_16.mp4,SlantAndGo_,.mp4,2026-03-18,
17,0:05:08,0:05:15,Pass,S,FALSE,SlantAndGo.mp4,SlantAndGo_17.mp4,SlantAndGo_,.mp4,2026-03-18,
18,0:05:22,0:05:29,Pass,E,FALSE,SlantAndGo.mp4,SlantAndGo_18.mp4,SlantAndGo_,.mp4,2026-03-18,
19,0:05:40,0:05:47,Pass,S,FALSE,SlantAndGo.mp4,SlantAndGo_19.mp4,SlantAndGo_,.mp4,2026-03-18,
20,0:05:53,0:06:01,Pass,E,FALSE,SlantAndGo.mp4,SlantAndGo_20.mp4,SlantAndGo_,.mp4,2026-03-18,
21,0:06:18,0:06:24,Pass,S,FALSE,SlantAndGo.mp4,SlantAndGo_21.mp4,SlantAndGo_,.mp4,2026-03-18,
22,0:06:34,0:06:40,Pass,E,FALSE,SlantAndGo.mp4,SlantAndGo_22.mp4,SlantAndGo_,.mp4,2026-03-18,
23,0:06:45,0:06:53,Pass,S,FALSE,SlantAndGo.mp4,SlantAndGo_23.mp4,SlantAndGo_,.mp4,2026-03-18,
24,0:06:56,0:07:02,Pass,E,FALSE,SlantAndGo.mp4,SlantAndGo_24.mp4,SlantAndGo_,.mp4,2026-03-18,
25,0:07:14,0:07:25,Pass,S,FALSE,SlantAndGo.mp4,SlantAndGo_25.mp4,SlantAndGo_,.mp4,2026-03-18,
26,0:07:31,0:07:42,Pass,E,FALSE,SlantAndGo.mp4,SlantAndGo_26.mp4,SlantAndGo_,.mp4,2026-03-18,
27,0:07:51,0:07:58,Pass,S,FALSE,SlantAndGo.mp4,SlantAndGo_27.mp4,SlantAndGo_,.mp4,2026-03-18,
28,0:08:05,0:08:12,Pass,E,FALSE,SlantAndGo.mp4,SlantAndGo_28.mp4,SlantAndGo_,.mp4,2026-03-18,
29,0:08:30,0:08:37,Pass,S,FALSE,SlantAndGo.mp4,SlantAndGo_29.mp4,SlantAndGo_,.mp4,2026-03-18,
30,0:08:52,0:08:59,Pass,E,FALSE,SlantAndGo.mp4,SlantAndGo_30.mp4,SlantAndGo_,.mp4,2026-03-18,
31,0:09:12,0:09:19,Pass,S,FALSE,SlantAndGo.mp4,SlantAndGo_31.mp4,SlantAndGo_,.mp4,2026-03-18,
32,0:09:30,0:09:38,Pass,E,FALSE,SlantAndGo.mp4,SlantAndGo_32.mp4,SlantAndGo_,.mp4,2026-03-18,
33,0:09:49,0:09:55,Pass,S,FALSE,SlantAndGo.mp4,SlantAndGo_33.mp4,SlantAndGo_,.mp4,2026-03-18,
34,0:10:05,0:10:11,Pass,E,FALSE,SlantAndGo.mp4,SlantAndGo_34.mp4,SlantAndGo_,.mp4,2026-03-18,
35,0:10:17,0:10:24,Pass,S,FALSE,SlantAndGo.mp4,SlantAndGo_35.mp4,SlantAndGo_,.mp4,2026-03-18,
36,0:10:30,0:10:36,Pass,E,FALSE,SlantAndGo.mp4,SlantAndGo_36.mp4,SlantAndGo_,.mp4,2026-03-18,
37,0:10:48,0:10:56,Pass,S,FALSE,SlantAndGo.mp4,SlantAndGo_37.mp4,SlantAndGo_,.mp4,2026-03-18,
38,0:11:03,0:11:10,Pass,E,FALSE,SlantAndGo.mp4,SlantAndGo_38.mp4,SlantAndGo_,.mp4,2026-03-18,
39,0:11:23,0:11:34,Pass,S,FALSE,SlantAndGo.mp4,SlantAndGo_39.mp4,SlantAndGo_,.mp4,2026-03-18,
40,0:11:41,0:11:50,Pass,E,FALSE,SlantAndGo.mp4,SlantAndGo_40.mp4,SlantAndGo_,.mp4,2026-03-18,
41,0:12:02,0:12:13,Pass,S,FALSE,SlantAndGo.mp4,SlantAndGo_41.mp4,SlantAndGo_,.mp4,2026-03-18,
42,0:12:23,0:12:33,Pass,E,FALSE,SlantAndGo.mp4,SlantAndGo_42.mp4,SlantAndGo_,.mp4,2026-03-18,
43,0:12:48,0:12:54,Pass,S,FALSE,SlantAndGo.mp4,SlantAndGo_43.mp4,SlantAndGo_,.mp4,2026-03-18,
44,0:13:07,0:13:13,Pass,E,FALSE,SlantAndGo.mp4,SlantAndGo_44.mp4,SlantAndGo_,.mp4,2026-03-18,
45,0:13:20,0:13:29,Pass,S,FALSE,SlantAndGo.mp4,SlantAndGo_45.mp4,SlantAndGo_,.mp4,2026-03-18,
46,0:13:31,0:13:39,Pass,E,FALSE,SlantAndGo.mp4,SlantAndGo_46.mp4,SlantAndGo_,.mp4,2026-03-18,
47,0:13:50,0:13:57,Pass,S,FALSE,SlantAndGo.mp4,SlantAndGo_47.mp4,SlantAndGo_,.mp4,2026-03-18,
48,0:14:03,0:14:12,Pass,E,FALSE,SlantAndGo.mp4,SlantAndGo_48.mp4,SlantAndGo_,.mp4,2026-03-18,
49,0:14:29,0:14:35,Pass,S,FALSE,SlantAndGo.mp4,SlantAndGo_49.mp4,SlantAndGo_,.mp4,2026-03-18,
50,0:14:49,0:14:55,Pass,E,FALSE,SlantAndGo.mp4,SlantAndGo_50.mp4,SlantAndGo_,.mp4,2026-03-18,
1,0:00:05,0:00:12,Pass,S,FALSE,OutAndUp.mp4,OutAndUp_1.mp4,OutAndUp_,.mp4,2026-03-18,
2,0:00:18,0:00:25,Pass,E,FALSE,OutAndUp.mp4,OutAndUp_2.mp4,OutAndUp_,.mp4,2026-03-18,
3,0:00:34,0:00:41,Pass,S,FALSE,OutAndUp.mp4,OutAndUp_3.mp4,OutAndUp_,.mp4,2026-03-18,
4,0:00:49,0:00:57,Pass,E,FALSE,OutAndUp.mp4,OutAndUp_4.mp4,OutAndUp_,.mp4,2026-03-18,
5,0:01:10,0:01:17,Pass,S,FALSE,OutAndUp.mp4,OutAndUp_5.mp4,OutAndUp_,.mp4,2026-03-18,
6,0:01:25,0:01:32,Pass,E,FALSE,OutAndUp.mp4,OutAndUp_6.mp4,OutAndUp_,.mp4,2026-03-18,
7,0:01:53,0:02:00,Pass,S,FALSE,OutAndUp.mp4,OutAndUp_7.mp4,OutAndUp_,.mp4,2026-03-18,
8,0:02:07,0:02:15,Pass,E,FALSE,OutAndUp.mp4,OutAndUp_8.mp4,OutAndUp_,.mp4,2026-03-18,
9,0:02:25,0:02:32,Pass,S,FALSE,OutAndUp.mp4,OutAndUp_9.mp4,OutAndUp_,.mp4,2026-03-18,
10,0:02:39,0:02:49,Pass,E,FALSE,OutAndUp.mp4,OutAndUp_10.mp4,OutAndUp_,.mp4,2026-03-18,
11,0:03:00,0:03:07,Pass,S,FALSE,OutAndUp.mp4,OutAndUp_11.mp4,OutAndUp_,.mp4,2026-03-18,
12,0:03:15,0:03:22,Pass,E,FALSE,OutAndUp.mp4,OutAndUp_12.mp4,OutAndUp_,.mp4,2026-03-18,
13,0:03:43,0:03:49,Pass,S,FALSE,OutAndUp.mp4,OutAndUp_13.mp4,OutAndUp_,.mp4,2026-03-18,
14,0:04:05,0:04:12,Pass,E,FALSE,OutAndUp.mp4,OutAndUp_14.mp4,OutAndUp_,.mp4,2026-03-18,
15,0:04:25,0:04:33,Pass,S,FALSE,OutAndUp.mp4,OutAndUp_15.mp4,OutAndUp_,.mp4,2026-03-18,
16,0:04:40,0:04:47,Pass,E,FALSE,OutAndUp.mp4,OutAndUp_16.mp4,OutAndUp_,.mp4,2026-03-18,
17,0:05:07,0:05:15,Pass,S,FALSE,OutAndUp.mp4,OutAndUp_17.mp4,OutAndUp_,.mp4,2026-03-18,
18,0:05:29,0:05:39,Pass,E,FALSE,OutAndUp.mp4,OutAndUp_18.mp4,OutAndUp_,.mp4,2026-03-18,
19,0:05:45,0:05:54,Pass,S,FALSE,OutAndUp.mp4,OutAndUp_19.mp4,OutAndUp_,.mp4,2026-03-18,
20,0:06:00,0:06:10,Pass,E,FALSE,OutAndUp.mp4,OutAndUp_20.mp4,OutAndUp_,.mp4,2026-03-18,
21,0:06:27,0:06:35,Pass,S,FALSE,OutAndUp.mp4,OutAndUp_21.mp4,OutAndUp_,.mp4,2026-03-18,
22,0:06:50,0:06:57,Pass,E,FALSE,OutAndUp.mp4,OutAndUp_22.mp4,OutAndUp_,.mp4,2026-03-18,
23,0:07:16,0:07:24,Pass,S,FALSE,OutAndUp.mp4,OutAndUp_23.mp4,OutAndUp_,.mp4,2026-03-18,
24,0:07:35,0:07:44,Pass,E,FALSE,OutAndUp.mp4,OutAndUp_24.mp4,OutAndUp_,.mp4,2026-03-18,
25,0:07:54,0:08:04,Pass,S,FALSE,OutAndUp.mp4,OutAndUp_25.mp4,OutAndUp_,.mp4,2026-03-18,
26,0:08:13,0:08:23,Pass,E,FALSE,OutAndUp.mp4,OutAndUp_26.mp4,OutAndUp_,.mp4,2026-03-18,
